"id","session_id","participant_id","task","prod_id","reason","t_enter_ms","t_leave_ms","duration_ms","ts_enter_utc","ts_leave_utc","page_w","page_h"
573,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_boom4","switch",89752,90768,1016,2025-12-02 20:48:42.088,2025-12-02 20:48:43.103,393,654
574,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_jbl_charge5","switch",90767,94729,3962,2025-12-02 20:48:43.103,2025-12-02 20:48:47.064,393,654
575,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_kilburn2","switch",94729,95394,665,2025-12-02 20:48:47.064,2025-12-02 20:48:47.73,393,741
576,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_boom4","leave",95394,95440,46,2025-12-02 20:48:47.73,2025-12-02 20:48:47.775,393,741
577,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_sonos_era100","switch",97141,100288,3147,2025-12-02 20:48:49.477,2025-12-02 20:48:52.623,393,741
578,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_beosound_explore","switch",100288,101984,1696,2025-12-02 20:48:52.623,2025-12-02 20:48:54.32,393,654
579,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_bose_flex","switch",101984,102751,767,2025-12-02 20:48:54.32,2025-12-02 20:48:55.086,393,654
580,"00401c88-df99-482c-b197-8caff443ec06","51eeb71d-7fb3-47dc-ae2a-00e20701fa68","task-2","sp_boom4","end_task",102751,108245,5494,2025-12-02 20:48:55.086,2025-12-02 20:49:00.581,393,741
581,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_ariel","leave",178,12116,11938,2025-12-02 22:02:50.763,2025-12-02 22:03:02.701,1512,861
582,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_weisser","leave",12124,13404,1280,2025-12-02 22:03:02.709,2025-12-02 22:03:03.988,1512,861
583,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_ariel","leave",13412,16404,2992,2025-12-02 22:03:03.997,2025-12-02 22:03:06.988,1512,861
584,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_weisser","leave",16412,17604,1192,2025-12-02 22:03:06.997,2025-12-02 22:03:08.188,1512,861
585,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_persil","leave",17604,19591,1987,2025-12-02 22:03:08.189,2025-12-02 22:03:10.176,1512,861
586,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_weisser","leave",19592,20500,908,2025-12-02 22:03:10.177,2025-12-02 22:03:11.085,1512,861
587,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_ariel","leave",20501,21583,1082,2025-12-02 22:03:11.085,2025-12-02 22:03:12.167,1512,861
588,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_weisser","leave",21600,23141,1541,2025-12-02 22:03:12.184,2025-12-02 22:03:13.726,1512,861
589,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_persil","leave",23142,23174,32,2025-12-02 22:03:13.726,2025-12-02 22:03:13.759,1512,861
590,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_denkmit","leave",23191,28503,5312,2025-12-02 22:03:13.775,2025-12-02 22:03:19.088,1512,861
591,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_lenor","leave",28504,28549,45,2025-12-02 22:03:19.088,2025-12-02 22:03:19.134,1512,861
592,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_ecover","leave",28550,28583,33,2025-12-02 22:03:19.135,2025-12-02 22:03:19.167,1512,861
593,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_ecover","leave",30120,30224,104,2025-12-02 22:03:20.705,2025-12-02 22:03:20.809,1512,861
594,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_lenor","leave",30249,30699,450,2025-12-02 22:03:20.834,2025-12-02 22:03:21.284,1512,861
595,"a9a810bb-ba8b-436f-a0d0-c95c59589916","708db045-62f6-4722-b354-0cd16fac4d4a","task-2","det_ecover","leave",30708,31833,1125,2025-12-02 22:03:21.292,2025-12-02 22:03:22.417,1512,861
596,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_spottle_glass","leave",105,726,621,2025-12-03 10:33:31.47,2025-12-03 10:33:32.092,1280,665
597,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_nalgene","leave",726,1248,522,2025-12-03 10:33:32.092,2025-12-03 10:33:32.614,1280,665
598,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_spottle_glass","leave",1259,12244,10985,2025-12-03 10:33:32.625,2025-12-03 10:33:43.609,1280,665
599,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_24_urban","leave",12245,16429,4184,2025-12-03 10:33:43.61,2025-12-03 10:33:47.795,1280,665
600,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_24_clima","leave",16446,20325,3879,2025-12-03 10:33:47.811,2025-12-03 10:33:51.691,1280,665
601,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_waterdrop_sport","leave",20342,22413,2071,2025-12-03 10:33:51.708,2025-12-03 10:33:53.779,1280,665
602,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_720_nolimit","leave",22425,25724,3299,2025-12-03 10:33:53.791,2025-12-03 10:33:57.089,1280,665
603,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_nalgene","leave",25726,30807,5081,2025-12-03 10:33:57.092,2025-12-03 10:34:02.173,1280,665
604,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_nalgene","leave",30958,30995,37,2025-12-03 10:34:02.324,2025-12-03 10:34:02.36,1280,665
605,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_spottle_glass","leave",30996,35624,4628,2025-12-03 10:34:02.362,2025-12-03 10:34:06.989,1280,665
606,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_24_urban","leave",35641,38507,2866,2025-12-03 10:34:07.007,2025-12-03 10:34:09.873,1280,665
607,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_spottle_glass","leave",38509,41442,2933,2025-12-03 10:34:09.875,2025-12-03 10:34:12.808,1280,665
608,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_nalgene","leave",41446,41523,77,2025-12-03 10:34:12.811,2025-12-03 10:34:12.889,1280,665
609,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_720_nolimit","leave",41774,51240,9466,2025-12-03 10:34:13.139,2025-12-03 10:34:22.606,1280,665
610,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_nalgene","leave",51243,51290,47,2025-12-03 10:34:22.609,2025-12-03 10:34:22.656,1280,665
611,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_24_clima","leave",51306,51690,384,2025-12-03 10:34:22.672,2025-12-03 10:34:23.055,1280,665
612,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_24_urban","leave",51694,52539,845,2025-12-03 10:34:23.059,2025-12-03 10:34:23.905,1280,665
613,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_spottle_glass","leave",52541,58376,5835,2025-12-03 10:34:23.906,2025-12-03 10:34:29.742,1280,665
614,"9312cfcb-5ccd-4fea-9a80-f14027732f7a","2dc94996-ea7a-44cc-be3b-0bbd7ec42803","task-2","wb_24_urban","leave",58378,58640,262,2025-12-03 10:34:29.744,2025-12-03 10:34:30.006,1280,665
615,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_lenor","leave",699,1630,931,2025-12-03 16:34:38.915,2025-12-03 16:34:39.846,1512,764
616,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_lenor","leave",4842,8991,4149,2025-12-03 16:34:43.059,2025-12-03 16:34:47.207,1512,764
617,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_weisser","leave",9008,9103,95,2025-12-03 16:34:47.224,2025-12-03 16:34:47.32,1512,764
618,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_ecover","leave",9136,11862,2726,2025-12-03 16:34:47.353,2025-12-03 16:34:50.078,1512,764
619,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_weisser","leave",11863,13395,1532,2025-12-03 16:34:50.079,2025-12-03 16:34:51.611,1512,764
620,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_lenor","leave",13395,13846,451,2025-12-03 16:34:51.611,2025-12-03 16:34:52.062,1512,764
621,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_weisser","leave",13846,13895,49,2025-12-03 16:34:52.062,2025-12-03 16:34:52.111,1512,764
622,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_ecover","leave",13929,15429,1500,2025-12-03 16:34:52.145,2025-12-03 16:34:53.645,1512,764
623,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_weisser","leave",15429,15464,35,2025-12-03 16:34:53.645,2025-12-03 16:34:53.68,1512,764
624,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_ariel","leave",15464,18262,2798,2025-12-03 16:34:53.68,2025-12-03 16:34:56.478,1512,764
625,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_denkmit","leave",18262,18279,17,2025-12-03 16:34:56.478,2025-12-03 16:34:56.495,1512,764
626,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_ecover","leave",18279,22887,4608,2025-12-03 16:34:56.495,2025-12-03 16:35:01.103,1512,764
627,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_persil","leave",22903,22937,34,2025-12-03 16:35:01.119,2025-12-03 16:35:01.153,1512,764
628,"4f550c0c-41ce-4a73-a2d3-5560157ea87a","8aef2386-7368-499e-a2c5-f4b5da726020","task-2","det_persil","leave",24021,24653,632,2025-12-03 16:35:02.237,2025-12-03 16:35:02.869,1512,764
629,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_pinqponq_purik_cliff","leave",669,1340,671,2025-12-04 12:01:49.705,2025-12-04 12:01:50.376,1912,954
630,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",3507,3873,366,2025-12-04 12:01:52.543,2025-12-04 12:01:52.909,1912,954
631,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_patagonia_black_hole_micro_22l","leave",3874,4190,316,2025-12-04 12:01:52.91,2025-12-04 12:01:53.226,1912,954
632,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",4207,4240,33,2025-12-04 12:01:53.243,2025-12-04 12:01:53.276,1912,954
633,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_kapten_helsinki_pro","leave",4257,4407,150,2025-12-04 12:01:53.293,2025-12-04 12:01:53.443,1912,954
634,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_pinqponq_purik_cliff","leave",27457,30122,2665,2025-12-04 12:02:16.493,2025-12-04 12:02:19.158,1912,954
635,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_pinqponq_purik_cliff","leave",30141,30324,183,2025-12-04 12:02:19.177,2025-12-04 12:02:19.36,1912,954
636,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",30326,37975,7649,2025-12-04 12:02:19.362,2025-12-04 12:02:27.011,1912,954
637,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_pinqponq_purik_cliff","leave",37991,42774,4783,2025-12-04 12:02:27.027,2025-12-04 12:02:31.81,1912,954
638,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",42776,43174,398,2025-12-04 12:02:31.812,2025-12-04 12:02:32.21,1912,954
639,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_kapten_helsinki_pro","leave",43176,50258,7082,2025-12-04 12:02:32.212,2025-12-04 12:02:39.294,1912,954
640,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_tnf_base_camp_fuse_box","leave",50261,53708,3447,2025-12-04 12:02:39.297,2025-12-04 12:02:42.744,1912,954
641,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_kapten_helsinki_pro","leave",53710,54025,315,2025-12-04 12:02:42.746,2025-12-04 12:02:43.061,1912,954
642,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",54042,54925,883,2025-12-04 12:02:43.078,2025-12-04 12:02:43.961,1912,954
643,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_pinqponq_purik_cliff","leave",54942,56409,1467,2025-12-04 12:02:43.978,2025-12-04 12:02:45.445,1912,954
644,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_aevor_trip_pack","leave",56425,58025,1600,2025-12-04 12:02:45.461,2025-12-04 12:02:47.061,1912,954
645,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_patagonia_black_hole_micro_22l","leave",58042,72358,14316,2025-12-04 12:02:47.078,2025-12-04 12:03:01.394,1912,954
646,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_pinqponq_purik_cliff","leave",72376,73408,1032,2025-12-04 12:03:01.412,2025-12-04 12:03:02.444,1912,954
647,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",73411,73842,431,2025-12-04 12:03:02.447,2025-12-04 12:03:02.878,1912,954
648,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_kapten_helsinki_pro","leave",73846,75135,1289,2025-12-04 12:03:02.882,2025-12-04 12:03:04.171,1912,954
649,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_kapten_helsinki_pro","leave",75159,80659,5500,2025-12-04 12:03:04.195,2025-12-04 12:03:09.695,1912,954
650,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_db_daypack_17l","leave",80661,80676,15,2025-12-04 12:03:09.697,2025-12-04 12:03:09.712,1912,954
651,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_patagonia_black_hole_micro_22l","leave",80679,80810,131,2025-12-04 12:03:09.715,2025-12-04 12:03:09.846,1912,954
652,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_aevor_trip_pack","leave",80827,83176,2349,2025-12-04 12:03:09.863,2025-12-04 12:03:12.212,1912,954
653,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_patagonia_black_hole_micro_22l","leave",83179,83343,164,2025-12-04 12:03:12.215,2025-12-04 12:03:12.379,1912,954
654,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_aevor_trip_pack","leave",83376,86109,2733,2025-12-04 12:03:12.412,2025-12-04 12:03:15.145,1912,954
655,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_patagonia_black_hole_micro_22l","leave",86113,88059,1946,2025-12-04 12:03:15.149,2025-12-04 12:03:17.095,1912,954
656,"a78cc567-daa2-4ca7-97ff-5edc99299982","9aeb0915-3140-4f9c-bc4b-6c5e899eb9da","task-2","bp_aevor_trip_pack","leave",88076,88109,33,2025-12-04 12:03:17.112,2025-12-04 12:03:17.145,1912,954
657,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_beosound_explore","leave",64,630,566,2025-12-04 12:18:54.5,2025-12-04 12:18:55.066,1528,828
658,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_beosound_explore","leave",1080,13398,12318,2025-12-04 12:18:55.517,2025-12-04 12:19:07.835,1528,828
659,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",13399,13431,32,2025-12-04 12:19:07.835,2025-12-04 12:19:07.868,1528,828
660,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_bose_flex","leave",15000,15934,934,2025-12-04 12:19:09.436,2025-12-04 12:19:10.371,1528,828
661,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",19356,24696,5340,2025-12-04 12:19:13.792,2025-12-04 12:19:19.133,1528,828
662,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_beosound_explore","leave",24714,24730,16,2025-12-04 12:19:19.15,2025-12-04 12:19:19.167,1528,828
663,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_boom4","leave",24731,26249,1518,2025-12-04 12:19:19.168,2025-12-04 12:19:20.685,1528,828
664,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_sonos_era100","leave",26249,27150,901,2025-12-04 12:19:20.686,2025-12-04 12:19:21.586,1528,828
665,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_bose_flex","leave",27151,28368,1217,2025-12-04 12:19:21.587,2025-12-04 12:19:22.805,1528,828
666,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",28385,28685,300,2025-12-04 12:19:22.822,2025-12-04 12:19:23.122,1528,828
667,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",28702,32791,4089,2025-12-04 12:19:23.139,2025-12-04 12:19:27.228,1528,828
668,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",32808,32875,67,2025-12-04 12:19:27.244,2025-12-04 12:19:27.312,1528,828
669,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_boom4","leave",32892,39751,6859,2025-12-04 12:19:27.328,2025-12-04 12:19:34.187,1528,828
670,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",39768,39818,50,2025-12-04 12:19:34.204,2025-12-04 12:19:34.255,1528,828
671,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",39835,45125,5290,2025-12-04 12:19:34.271,2025-12-04 12:19:39.562,1528,828
672,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",45127,45159,32,2025-12-04 12:19:39.564,2025-12-04 12:19:39.595,1528,828
673,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_boom4","leave",45160,49464,4304,2025-12-04 12:19:39.596,2025-12-04 12:19:43.901,1528,828
674,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",49466,49548,82,2025-12-04 12:19:43.903,2025-12-04 12:19:43.985,1528,828
675,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",50449,55222,4773,2025-12-04 12:19:44.886,2025-12-04 12:19:49.659,1528,828
676,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",58494,59245,751,2025-12-04 12:19:52.93,2025-12-04 12:19:53.681,1528,828
677,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",59247,59312,65,2025-12-04 12:19:53.684,2025-12-04 12:19:53.749,1528,828
678,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_bose_flex","leave",59313,61214,1901,2025-12-04 12:19:53.75,2025-12-04 12:19:55.651,1528,828
679,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_kilburn2","leave",61216,61315,99,2025-12-04 12:19:55.653,2025-12-04 12:19:55.751,1528,828
680,"e23978a4-497e-4324-b061-51d43e85bb39","7d4a763e-d896-4860-93a1-bad23bde6d35","task-2","sp_jbl_charge5","leave",61317,63134,1817,2025-12-04 12:19:55.753,2025-12-04 12:19:57.57,1528,828
681,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_24_urban","leave",76,1086,1010,2025-12-04 12:28:31.759,2025-12-04 12:28:32.769,1874,922
682,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_24_urban","leave",10584,19147,8563,2025-12-04 12:28:42.266,2025-12-04 12:28:50.829,1874,922
683,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_waterdrop_sport","leave",19148,26358,7210,2025-12-04 12:28:50.83,2025-12-04 12:28:58.04,1874,922
684,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_24_clima","leave",26359,30665,4306,2025-12-04 12:28:58.041,2025-12-04 12:29:02.347,1874,922
685,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_nalgene","leave",30666,31800,1134,2025-12-04 12:29:02.348,2025-12-04 12:29:03.482,1874,922
686,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_spottle_glass","leave",31800,33786,1986,2025-12-04 12:29:03.483,2025-12-04 12:29:05.468,1874,922
687,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_720_nolimit","leave",33787,38810,5023,2025-12-04 12:29:05.469,2025-12-04 12:29:10.493,1874,922
688,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_24_clima","leave",39077,40296,1219,2025-12-04 12:29:10.76,2025-12-04 12:29:11.978,1874,922
689,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_nalgene","leave",40480,40547,67,2025-12-04 12:29:12.162,2025-12-04 12:29:12.229,1874,922
690,"d2fb7dee-0c44-44be-bb88-8c362e290690","4b735901-9e3e-43de-8dd8-54e74dcf0910","task-2","wb_720_nolimit","end_task",41801,42093,292,2025-12-04 12:29:13.483,2025-12-04 12:29:13.776,1874,922
691,"057b88f0-2e69-4413-97c9-747a9eb5698e","f8350255-0cb7-49ec-a1ed-f6d608da537a","task-2","det_lenor","leave",71,3891,3820,2025-12-04 12:34:12.202,2025-12-04 12:34:16.02,1152,891
